game_id,candidate_as_adv_cost,best_as_adv_cost,winner,candidate_points,best_points,candidate_as_adv_file,best_as_adv_file
901000,7.597007381025872,5.392663184230246,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901000_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901000_adv_best_ctrl_candidate.csv
901001,56.553722784810724,48.1086153828369,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901001_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901001_adv_best_ctrl_candidate.csv
901002,137.23160612029338,102.28922017396079,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901002_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901002_adv_best_ctrl_candidate.csv
901003,53.802770944579585,45.05032132020734,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901003_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901003_adv_best_ctrl_candidate.csv
901004,41.155783584512214,33.270697904560045,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901004_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901004_adv_best_ctrl_candidate.csv
901005,109.62949163665692,76.05955413575487,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901005_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901005_adv_best_ctrl_candidate.csv
901006,7.5730702224771385,9.519479300900361,best,0.0,1.0,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901006_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901006_adv_best_ctrl_candidate.csv
901007,158.3759785948297,117.6222462043477,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901007_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000001/arena_games/game_901007_adv_best_ctrl_candidate.csv
