Batch Id,mlp_up_proj,mlp_activation,mlp_down_proj,mlp_down_proj_all_reduce,attn_pre_proj,attn_post_proj,attn_post_proj_all_reduce,attn_prefill,attn_kv_cache_save,attn_decode,attn_rope,pipeline_send_recv,add,input_layernorm,post_attention_layernorm,schedule,sample_e2e,prepare_inputs_e2e,model_execution_e2e,process_model_outputs,ray_comm_time,replica
7543,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7549,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7555,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7560,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7565,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7570,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7577,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7584,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7589,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7594,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7599,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7604,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7609,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7616,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7623,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7630,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7635,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7640,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7647,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7652,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7658,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.011609,0.080537,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.862574,0,0,0
7665,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7670,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7675,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7681,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7685,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7691,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7698,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7704,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7709,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7715,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7721,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7726,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7730,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7737,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7743,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7748,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7754,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7759,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7765,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7771,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7776,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7783,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7788,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7794,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7799,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7804,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7811,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7816,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7821,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7828,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7833,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7838,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7843,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7850,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7855,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7861,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7867,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7874,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7879,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7884,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7889,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7894,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7899,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7905,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7912,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7918,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7923,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7929,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7935,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7940,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7944,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7949,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7955,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7960,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7964,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7969,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7973,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7977,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7981,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7987,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7991,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
7995,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8000,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8005,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8009,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8013,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8017,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8024,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8028,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8032,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8036,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8041,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8045,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8049,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8055,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8060,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8064,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8068,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8072,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8077,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8081,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8086,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8091,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.072835,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.643485,0,0,0
8096,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8100,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8104,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8108,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8114,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8119,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8122,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8127,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8132,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8137,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8141,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8145,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8151,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8156,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8160,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8165,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8169,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8173,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8177,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8182,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8186,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.012465,0.074465,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.695631,0,0,0
8192,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8196,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8201,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8205,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8208,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8213,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8218,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8222,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8226,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8232,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8237,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8241,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8244,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8248,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8253,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8257,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8261,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8266,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8271,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8275,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8279,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8283,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8287,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8291,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8296,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8300,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8303,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8311,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8315,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8319,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8323,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8326,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8329,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8332,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
8335,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.013092,0.060959,0.003000,0,0.002032,0.004000,0.004000,0,0,0,8.283513,0,0,0
