game_id,candidate_as_adv_cost,best_as_adv_cost,winner,candidate_points,best_points,candidate_as_adv_file,best_as_adv_file
905000,5.090180477333342,6.808593611909899,best,0.0,1.0,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905000_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905000_adv_best_ctrl_candidate.csv
905001,24.38228366194022,25.627037311930103,best,0.0,1.0,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905001_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905001_adv_best_ctrl_candidate.csv
905002,67.1879332278648,67.1879332278648,tie,0.5,0.5,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905002_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905002_adv_best_ctrl_candidate.csv
905003,91.56811940367459,88.89385162623682,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905003_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905003_adv_best_ctrl_candidate.csv
905004,92.38049118084999,88.58608814527699,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905004_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905004_adv_best_ctrl_candidate.csv
905005,101.98653426388101,99.26894497104021,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905005_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905005_adv_best_ctrl_candidate.csv
905006,58.94757825676663,58.94757825676663,tie,0.5,0.5,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905006_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905006_adv_best_ctrl_candidate.csv
905007,112.57743831387187,109.82555092746304,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905007_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000005/arena_games/game_905007_adv_best_ctrl_candidate.csv
