game_id,history_hops,model_kind,model_checkpoint,cycle1_label,cycle1_slo_violations,cycle1_total_lateness,cycle1_total_cost,cycle1_end_reason,cycle2_label,cycle2_slo_violations,cycle2_total_lateness,cycle2_total_cost,cycle2_end_reason,cost_delta_cycle2_minus_cycle1,better_cycle,cycle1_log_file,cycle2_log_file
12000000,0,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,33,1.1575219924488453,34.15752199244884,time_limit,model_adv_depth1_vs_model_ctrl_depth1,28,2.923391037625705,30.923391037625706,time_limit,-3.2341309548231365,model_adv_depth1_vs_model_ctrl_depth1,,
12000001,40,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,18,24.44828345847889,42.44828345847889,time_limit,model_adv_depth1_vs_model_ctrl_depth1,13,24.56424094797148,37.564240947971484,time_limit,-4.884042510507406,model_adv_depth1_vs_model_ctrl_depth1,,
12000002,64,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,18,33.676767965660815,51.676767965660815,time_limit,model_adv_depth1_vs_model_ctrl_depth1,9,33.841171408236185,42.841171408236185,time_limit,-8.83559655742463,model_adv_depth1_vs_model_ctrl_depth1,,
12000003,65,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,22,49.61924343249386,71.61924343249386,time_limit,model_adv_depth1_vs_model_ctrl_depth1,22,50.39425810325505,72.39425810325505,time_limit,0.7750146707611947,model_adv_depth1_vs_trivial_ctrl,,
12000004,82,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,12,60.40727834179626,72.40727834179626,time_limit,model_adv_depth1_vs_model_ctrl_depth1,13,60.52461430108278,73.52461430108278,time_limit,1.117335959286521,model_adv_depth1_vs_trivial_ctrl,,
12000005,13,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,12,6.232362204287128,18.232362204287128,time_limit,model_adv_depth1_vs_model_ctrl_depth1,12,7.2829910762107835,19.282991076210784,time_limit,1.0506288719236565,model_adv_depth1_vs_trivial_ctrl,,
12000006,28,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,14,18.387573956340024,32.38757395634002,time_limit,model_adv_depth1_vs_model_ctrl_depth1,14,18.5662920152245,32.566292015224505,time_limit,0.17871805888448478,model_adv_depth1_vs_trivial_ctrl,,
12000007,76,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,12,45.263227588855955,57.263227588855955,time_limit,model_adv_depth1_vs_model_ctrl_depth1,10,46.221169411438616,56.221169411438616,time_limit,-1.0420581774173385,model_adv_depth1_vs_model_ctrl_depth1,,
12000008,79,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,10,33.12802934143264,43.12802934143264,time_limit,model_adv_depth1_vs_model_ctrl_depth1,7,33.21831688575243,40.21831688575243,time_limit,-2.909712455680207,model_adv_depth1_vs_model_ctrl_depth1,,
12000009,71,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,16,36.3684824195397,52.3684824195397,time_limit,model_adv_depth1_vs_model_ctrl_depth1,12,37.014735101608,49.014735101608,time_limit,-3.353747317931706,model_adv_depth1_vs_model_ctrl_depth1,,
12000010,53,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,11,45.365617370792165,56.365617370792165,time_limit,model_adv_depth1_vs_model_ctrl_depth1,10,45.37682906582832,55.37682906582832,time_limit,-0.9887883049638475,model_adv_depth1_vs_model_ctrl_depth1,,
12000011,73,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,11,45.28256903425234,56.28256903425234,time_limit,model_adv_depth1_vs_model_ctrl_depth1,9,45.36220809316856,54.36220809316856,time_limit,-1.9203609410837785,model_adv_depth1_vs_model_ctrl_depth1,,
12000012,70,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,15,54.45863702863056,69.45863702863056,time_limit,model_adv_depth1_vs_model_ctrl_depth1,14,55.5162386255185,69.5162386255185,time_limit,0.05760159688793465,model_adv_depth1_vs_trivial_ctrl,,
12000013,62,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,22,51.60945847833085,73.60945847833085,time_limit,model_adv_depth1_vs_model_ctrl_depth1,18,51.89803497434834,69.89803497434835,time_limit,-3.711423503982502,model_adv_depth1_vs_model_ctrl_depth1,,
12000014,75,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,12,51.29899136377514,63.29899136377514,time_limit,model_adv_depth1_vs_model_ctrl_depth1,11,51.51549753081222,62.51549753081222,time_limit,-0.7834938329629182,model_adv_depth1_vs_model_ctrl_depth1,,
12000015,56,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,7,36.10842774191312,43.10842774191312,time_limit,model_adv_depth1_vs_model_ctrl_depth1,8,36.28271622024842,44.28271622024842,time_limit,1.1742884783352991,model_adv_depth1_vs_trivial_ctrl,,
12000016,30,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,22,21.394773567712626,43.394773567712626,time_limit,model_adv_depth1_vs_model_ctrl_depth1,12,21.59014684699652,33.59014684699652,time_limit,-9.804626720716108,model_adv_depth1_vs_model_ctrl_depth1,,
12000017,15,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,5,9.10987514953517,14.10987514953517,time_limit,model_adv_depth1_vs_model_ctrl_depth1,5,9.142060356153218,14.142060356153218,time_limit,0.032185206618047246,model_adv_depth1_vs_trivial_ctrl,,
12000018,78,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,19,42.65236991467131,61.65236991467131,time_limit,model_adv_depth1_vs_model_ctrl_depth1,17,43.18807739751673,60.18807739751673,time_limit,-1.4642925171545826,model_adv_depth1_vs_model_ctrl_depth1,,
12000019,10,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,10,9.124267768070338,19.12426776807034,time_limit,model_adv_depth1_vs_model_ctrl_depth1,5,9.12768418607817,14.12768418607817,time_limit,-4.996583581992169,model_adv_depth1_vs_model_ctrl_depth1,,
12000020,14,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,13,9.153222757963526,22.153222757963526,time_limit,model_adv_depth1_vs_model_ctrl_depth1,10,9.728963324818794,19.728963324818793,time_limit,-2.4242594331447336,model_adv_depth1_vs_model_ctrl_depth1,,
12000021,36,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,11,39.368439735730064,50.368439735730064,time_limit,model_adv_depth1_vs_model_ctrl_depth1,12,39.777427431397264,51.777427431397264,time_limit,1.4089876956672,model_adv_depth1_vs_trivial_ctrl,,
