game_id,history_hops,model_kind,model_checkpoint,cycle1_label,cycle1_slo_violations,cycle1_total_lateness,cycle1_total_cost,cycle1_end_reason,cycle2_label,cycle2_slo_violations,cycle2_total_lateness,cycle2_total_cost,cycle2_end_reason,cost_delta_cycle2_minus_cycle1,better_cycle,cycle1_log_file,cycle2_log_file
12000035,43,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,11,36.5487217199074,47.5487217199074,time_limit,model_adv_depth1_vs_model_ctrl_depth1,8,36.97588138050598,44.97588138050598,time_limit,-2.5728403394014165,model_adv_depth1_vs_model_ctrl_depth1,,
12000036,11,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,12,6.469203467405368,18.469203467405368,time_limit,model_adv_depth1_vs_model_ctrl_depth1,7,6.629249619100292,13.629249619100293,time_limit,-4.8399538483050755,model_adv_depth1_vs_model_ctrl_depth1,,
12000037,37,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,24,34.361971509875985,58.361971509875985,time_limit,model_adv_depth1_vs_model_ctrl_depth1,17,34.39553832637907,51.39553832637907,time_limit,-6.9664331834969175,model_adv_depth1_vs_model_ctrl_depth1,,
12000038,18,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,22,19.083267349167215,41.083267349167215,time_limit,model_adv_depth1_vs_model_ctrl_depth1,18,19.105812257505615,37.10581225750562,time_limit,-3.9774550916615965,model_adv_depth1_vs_model_ctrl_depth1,,
12000039,29,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,21,28.153460268195722,49.15346026819572,time_limit,model_adv_depth1_vs_model_ctrl_depth1,17,29.67941475981694,46.679414759816936,time_limit,-2.4740455083787865,model_adv_depth1_vs_model_ctrl_depth1,,
12000040,66,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,14,48.55835171428022,62.55835171428022,time_limit,model_adv_depth1_vs_model_ctrl_depth1,7,48.25870333941112,55.25870333941112,time_limit,-7.299648374869101,model_adv_depth1_vs_model_ctrl_depth1,,
12000041,85,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,11,60.47279413785898,71.47279413785898,time_limit,model_adv_depth1_vs_model_ctrl_depth1,9,60.530681622166966,69.53068162216697,time_limit,-1.942112515692017,model_adv_depth1_vs_model_ctrl_depth1,,
12000042,41,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,16,42.68375707457278,58.68375707457278,time_limit,model_adv_depth1_vs_model_ctrl_depth1,14,43.59605553242674,57.59605553242674,time_limit,-1.0877015421460428,model_adv_depth1_vs_model_ctrl_depth1,,
12000043,69,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,9,39.40266796944171,48.40266796944171,time_limit,model_adv_depth1_vs_model_ctrl_depth1,12,40.37454961825826,52.37454961825826,time_limit,3.9718816488165487,model_adv_depth1_vs_trivial_ctrl,,
12000044,77,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,10,60.29987798751106,70.29987798751105,time_limit,model_adv_depth1_vs_model_ctrl_depth1,8,60.461899066051615,68.46189906605161,time_limit,-1.8379789214594382,model_adv_depth1_vs_model_ctrl_depth1,,
12000045,92,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,16,75.64195128338069,91.64195128338069,time_limit,model_adv_depth1_vs_model_ctrl_depth1,15,75.91497474356034,90.91497474356034,time_limit,-0.726976539820356,model_adv_depth1_vs_model_ctrl_depth1,,
12000046,19,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,17,16.66529907824887,33.66529907824887,time_limit,model_adv_depth1_vs_model_ctrl_depth1,16,17.334055169498356,33.334055169498356,time_limit,-0.33124390875051546,model_adv_depth1_vs_model_ctrl_depth1,,
12000047,93,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,16,57.75541578909565,73.75541578909565,time_limit,model_adv_depth1_vs_model_ctrl_depth1,7,57.35635689809361,64.35635689809361,time_limit,-9.399058891002042,model_adv_depth1_vs_model_ctrl_depth1,,
12000048,59,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,16,55.05982876661834,71.05982876661834,time_limit,model_adv_depth1_vs_model_ctrl_depth1,16,55.74681605615634,71.74681605615635,time_limit,0.6869872895380098,model_adv_depth1_vs_trivial_ctrl,,
12000049,23,classical_joblib,simulator_output/GV3_Agent/BellmanConvergence/cached_v2_fast_100v/Model_Version100/cliff_aware_controller_value.joblib,model_adv_depth1_vs_trivial_ctrl,17,18.75535774168346,35.75535774168346,time_limit,model_adv_depth1_vs_model_ctrl_depth1,14,18.710066078555798,32.7100660785558,time_limit,-3.0452916631276636,model_adv_depth1_vs_model_ctrl_depth1,,
