game_id,candidate_as_adv_cost,best_as_adv_cost,winner,candidate_points,best_points,candidate_as_adv_file,best_as_adv_file
909000,6.938077274046147,6.398818693073116,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909000_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909000_adv_best_ctrl_candidate.csv
909001,19.491645615891546,20.736138629209442,best,0.0,1.0,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909001_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909001_adv_best_ctrl_candidate.csv
909002,24.510637064652197,24.510637064652197,tie,0.5,0.5,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909002_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909002_adv_best_ctrl_candidate.csv
909003,33.553780111913596,33.553780111913596,tie,0.5,0.5,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909003_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909003_adv_best_ctrl_candidate.csv
909004,36.088498302808134,36.088498302808134,tie,0.5,0.5,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909004_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909004_adv_best_ctrl_candidate.csv
909005,71.42419306632095,77.05046229019192,best,0.0,1.0,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909005_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909005_adv_best_ctrl_candidate.csv
909006,77.15169365203315,79.40347398690582,best,0.0,1.0,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909006_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909006_adv_best_ctrl_candidate.csv
909007,11.67478843205246,11.67478843205246,tie,0.5,0.5,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909007_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000009/arena_games/game_909007_adv_best_ctrl_candidate.csv
