batch_id,request_id,slo_type,slo_remaining_ms,only_in_queue,added_in_last_batch,request_type_after_batch,kv_context_len_tokens,prefill_len_tokens,prefill_remaining_tokens,TBT SLO,TTC SLO,replica
1229,30,TBT,0,False,True,decode,2064,1989,0,1.000000,10.000000,0
1229,31,TBT,0,False,True,decode,15920,15878,0,1.000000,10.000000,0
1229,32,TBT,0,False,True,decode,4352,4318,0,1.000000,10.000000,0
1229,34,TTFT,0,False,True,prefill,10928,26668,15740,1.000000,10.000000,0
1229,35,TTFT,0,True,False,prefill,512,17147,16635,1.000000,10.000000,0
1229,36,TTFT,0,True,False,prefill,512,2805,2293,1.000000,10.000000,0
1229,37,TTFT,0,True,False,prefill,512,1622,1110,1.000000,10.000000,0
1229,38,TTFT,0,True,False,prefill,512,4140,3628,1.000000,10.000000,0
1229,39,TTFT,0,True,False,prefill,512,2550,2038,1.000000,10.000000,0
1229,40,TTFT,0,True,False,prefill,512,2414,1902,1.000000,10.000000,0
1229,41,TTFT,0,True,False,prefill,512,14553,14041,1.000000,10.000000,0
1229,42,TTFT,0,True,False,prefill,512,12607,12095,1.000000,10.000000,0
1229,43,TTFT,0,True,False,prefill,512,1578,1066,1.000000,10.000000,0
1229,44,TTFT,0,True,False,prefill,512,10127,9615,1.000000,10.000000,0
1229,45,TTFT,0,True,False,prefill,512,20488,19976,1.000000,10.000000,0
1229,46,TTFT,0,True,False,prefill,512,7037,6525,1.000000,10.000000,0
