game_id,candidate_as_adv_cost,best_as_adv_cost,winner,candidate_points,best_points,candidate_as_adv_file,best_as_adv_file
906000,6.938077274046147,6.938077274046147,tie,0.5,0.5,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906000_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906000_adv_best_ctrl_candidate.csv
906001,39.88252694812056,39.88252694812056,tie,0.5,0.5,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906001_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906001_adv_best_ctrl_candidate.csv
906002,96.81391887900703,94.14916862805163,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906002_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906002_adv_best_ctrl_candidate.csv
906003,66.7744870914621,64.25297860467504,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906003_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906003_adv_best_ctrl_candidate.csv
906004,57.24494926955068,57.24494926955068,tie,0.5,0.5,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906004_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906004_adv_best_ctrl_candidate.csv
906005,70.0189230857163,70.02179626587625,best,0.0,1.0,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906005_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906005_adv_best_ctrl_candidate.csv
906006,76.64396678917643,75.24619309757905,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906006_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906006_adv_best_ctrl_candidate.csv
906007,29.091391524655737,30.353227399235276,best,0.0,1.0,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906007_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000006/arena_games/game_906007_adv_best_ctrl_candidate.csv
