game_id,candidate_as_adv_cost,best_as_adv_cost,winner,candidate_points,best_points,candidate_as_adv_file,best_as_adv_file
902000,4.508218243244905,6.523430800802343,best,0.0,1.0,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902000_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902000_adv_best_ctrl_candidate.csv
902001,47.1262213105493,39.215594999207106,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902001_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902001_adv_best_ctrl_candidate.csv
902002,6.507710948673347,9.609597132342477,best,0.0,1.0,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902002_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902002_adv_best_ctrl_candidate.csv
902003,53.12458257683504,45.209173382676795,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902003_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902003_adv_best_ctrl_candidate.csv
902004,40.25372059436902,32.36863491441685,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902004_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902004_adv_best_ctrl_candidate.csv
902005,41.32427117293653,33.43483907992849,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902005_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902005_adv_best_ctrl_candidate.csv
902006,35.83663854893025,27.956725625458176,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902006_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902006_adv_best_ctrl_candidate.csv
902007,114.15197921101095,77.22187000326144,candidate,1.0,0.0,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902007_adv_candidate_ctrl_best.csv,simulator_output/mcts_dnn_logs/gen_000002/arena_games/game_902007_adv_best_ctrl_candidate.csv
