game_id,root_id,sim_iteration,node_id,parent_node_id,depth,player_acted_to_create_this_node,player_to_act_in_this_node,action_index,action_repr,prior,nn_value_controller,value_sum,visits,children_visits_sum,mean_value,num_children,minmax_minimum,minmax_maximum
0,0,4,34,1,2,controller,adversary,12,"ControllerAction(token_budget=2048, selected_request_ids=[0], token_allocations={0: 2048}, prefill_allocations={0: 2048}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16355939209461212,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,35,1,2,controller,adversary,16,"ControllerAction(token_budget=2560, selected_request_ids=[0], token_allocations={0: 2560}, prefill_allocations={0: 2560}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16426055878400803,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,36,1,2,controller,adversary,20,"ControllerAction(token_budget=3072, selected_request_ids=[0], token_allocations={0: 3072}, prefill_allocations={0: 3072}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.1649189256131649,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,7,2,2,controller,adversary,0,"ControllerAction(token_budget=512, selected_request_ids=[0], token_allocations={0: 512}, prefill_allocations={0: 512}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16652961447834969,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,8,2,2,controller,adversary,4,"ControllerAction(token_budget=1024, selected_request_ids=[0], token_allocations={0: 1024}, prefill_allocations={0: 1024}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.1674046441912651,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,9,2,2,controller,adversary,8,"ControllerAction(token_budget=1536, selected_request_ids=[0], token_allocations={0: 1536}, prefill_allocations={0: 1536}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.17336659878492355,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,10,2,2,controller,adversary,12,"ControllerAction(token_budget=2048, selected_request_ids=[0], token_allocations={0: 2048}, prefill_allocations={0: 2048}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16355188563466072,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,11,2,2,controller,adversary,16,"ControllerAction(token_budget=2560, selected_request_ids=[0], token_allocations={0: 2560}, prefill_allocations={0: 2560}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.1642703227698803,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,12,2,2,controller,adversary,20,"ControllerAction(token_budget=3072, selected_request_ids=[0], token_allocations={0: 3072}, prefill_allocations={0: 3072}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16487687081098557,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,13,3,2,controller,adversary,0,"ControllerAction(token_budget=512, selected_request_ids=[0], token_allocations={0: 512}, prefill_allocations={0: 512}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16651101037859917,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,14,3,2,controller,adversary,4,"ControllerAction(token_budget=1024, selected_request_ids=[0], token_allocations={0: 1024}, prefill_allocations={0: 1024}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16744984313845634,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,15,3,2,controller,adversary,8,"ControllerAction(token_budget=1536, selected_request_ids=[0], token_allocations={0: 1536}, prefill_allocations={0: 1536}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.1733589731156826,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,16,3,2,controller,adversary,12,"ControllerAction(token_budget=2048, selected_request_ids=[0], token_allocations={0: 2048}, prefill_allocations={0: 2048}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16355125233530998,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,17,3,2,controller,adversary,16,"ControllerAction(token_budget=2560, selected_request_ids=[0], token_allocations={0: 2560}, prefill_allocations={0: 2560}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16427798569202423,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,18,3,2,controller,adversary,20,"ControllerAction(token_budget=3072, selected_request_ids=[0], token_allocations={0: 3072}, prefill_allocations={0: 3072}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16485092416405678,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,19,4,2,controller,adversary,0,"ControllerAction(token_budget=512, selected_request_ids=[0], token_allocations={0: 512}, prefill_allocations={0: 512}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16648532450199127,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,20,4,2,controller,adversary,4,"ControllerAction(token_budget=1024, selected_request_ids=[0], token_allocations={0: 1024}, prefill_allocations={0: 1024}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16750529780983925,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,21,4,2,controller,adversary,8,"ControllerAction(token_budget=1536, selected_request_ids=[0], token_allocations={0: 1536}, prefill_allocations={0: 1536}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.1733659766614437,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,22,4,2,controller,adversary,12,"ControllerAction(token_budget=2048, selected_request_ids=[0], token_allocations={0: 2048}, prefill_allocations={0: 2048}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16354067623615265,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,23,4,2,controller,adversary,16,"ControllerAction(token_budget=2560, selected_request_ids=[0], token_allocations={0: 2560}, prefill_allocations={0: 2560}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.1642814390361309,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,24,4,2,controller,adversary,20,"ControllerAction(token_budget=3072, selected_request_ids=[0], token_allocations={0: 3072}, prefill_allocations={0: 3072}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.1648213043808937,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,25,5,2,controller,adversary,0,"ControllerAction(token_budget=512, selected_request_ids=[0], token_allocations={0: 512}, prefill_allocations={0: 512}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.1664554849267006,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,26,5,2,controller,adversary,4,"ControllerAction(token_budget=1024, selected_request_ids=[0], token_allocations={0: 1024}, prefill_allocations={0: 1024}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16754917427897453,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,27,5,2,controller,adversary,8,"ControllerAction(token_budget=1536, selected_request_ids=[0], token_allocations={0: 1536}, prefill_allocations={0: 1536}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.17339254543185234,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,28,5,2,controller,adversary,12,"ControllerAction(token_budget=2048, selected_request_ids=[0], token_allocations={0: 2048}, prefill_allocations={0: 2048}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16352516785264015,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,29,5,2,controller,adversary,16,"ControllerAction(token_budget=2560, selected_request_ids=[0], token_allocations={0: 2560}, prefill_allocations={0: 2560}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.1642816886305809,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
0,0,4,30,5,2,controller,adversary,20,"ControllerAction(token_budget=3072, selected_request_ids=[0], token_allocations={0: 3072}, prefill_allocations={0: 3072}, decode_allocations={}, heuristic='SJF', strategy='Fixed', mapping=None)",0.16479594260454178,,0.0,0,0,0.0,0,-0.0721551775932312,-0.06833595037460327
