Batch Id,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,batch_size,batch_num_completed_prefills,batch_execution_time,kv_free_blocks_before,kv_free_blocks_after,batch_request_ids,replica
2085,2,0,2,2,0,0.008153,28418,28418,2;18,2
2089,2,0,2,2,0,0.008153,28413,28413,2;18,2
2092,2,0,2,2,0,0.008153,28413,28413,2;18,2
2097,2,0,2,2,0,0.008153,28413,28413,2;18,2
2101,2,0,2,2,0,0.008153,28413,28413,2;18,2
2105,2,0,2,2,0,0.008153,28413,28413,2;18,2
2109,2,0,2,2,0,0.008153,28413,28413,2;18,2
2113,2,0,2,2,0,0.008153,28413,28413,2;18,2
2118,2,0,2,2,0,0.008153,28413,28413,2;18,2
2122,2,0,2,2,0,0.008153,28413,28413,2;18,2
2126,2,0,2,2,0,0.008153,28413,28413,2;18,2
2129,2,0,2,2,0,0.008153,28413,28413,2;18,2
2134,2,0,2,2,0,0.008153,28413,28413,2;18,2
2139,2,0,2,2,0,0.008153,28413,28413,2;18,2
2143,2,0,2,2,0,0.008153,28413,28413,2;18,2
2146,2,0,2,2,0,0.008153,28413,28413,2;18,2
2150,2,0,2,2,0,0.008153,28413,28413,2;18,2
2154,2,0,2,2,0,0.008153,28413,28413,2;18,2
2160,2,0,2,2,0,0.008153,28413,28413,2;18,2
2163,2,0,2,2,0,0.008153,28413,28413,2;18,2
2166,2,0,2,2,0,0.008153,28413,28413,2;18,2
2171,2,0,2,2,0,0.008153,28413,28413,2;18,2
2175,2,0,2,2,0,0.008153,28413,28413,2;18,2
2179,2,0,2,2,0,0.008153,28413,28413,2;18,2
2183,2,0,2,2,0,0.008153,28413,28413,2;18,2
2188,2,0,2,2,0,0.008153,28413,28413,2;18,2
2193,2,0,2,2,0,0.008153,28413,28413,2;18,2
2196,2,0,2,2,0,0.008153,28413,28413,2;18,2
2201,2,0,2,2,0,0.008153,28413,28413,2;18,2
2205,2,0,2,2,0,0.008153,28413,28413,2;18,2
2209,2,0,2,2,0,0.008153,28413,28413,2;18,2
2215,2,0,2,2,0,0.008153,28413,28413,2;18,2
2219,2,0,2,2,0,0.008153,28413,28413,2;18,2
2222,2,0,2,2,0,0.008153,28413,28413,2;18,2
2229,2,0,2,2,0,0.008153,28413,28413,2;18,2
2233,2,0,2,2,0,0.008153,28413,28413,2;18,2
2236,2,0,2,2,0,0.008153,28413,28413,2;18,2
2242,2,0,2,2,0,0.008153,28413,28413,2;18,2
2246,2,0,2,2,0,0.008153,28413,28413,2;18,2
2250,2,0,2,2,0,0.008153,28413,28413,2;18,2
2254,2,0,2,2,0,0.008153,28413,28413,2;18,2
2258,2,0,2,2,0,0.008182,28413,28413,2;18,2
2262,2,0,2,2,0,0.008182,28413,28413,2;18,2
2267,2,0,2,2,0,0.008182,28413,28413,2;18,2
2272,2,0,2,2,0,0.008182,28413,28413,2;18,2
2276,512,510,2,3,0,0.023289,28377,28377,2;18;34,2
2287,512,510,2,3,0,0.023787,28340,28340,2;18;34,2
2297,512,510,2,3,0,0.024231,28308,28308,2;18;34,2
2310,512,510,2,3,0,0.024709,28276,28276,2;18;34,2
2323,512,510,2,3,0,0.025221,28244,28244,2;18;34,2
2337,512,510,2,3,0,0.025645,28212,28212,2;18;34,2
2348,512,510,2,3,0,0.026199,28180,28180,2;18;34,2
2358,512,510,2,3,0,0.026662,28149,28149,2;18;34,2
2370,512,510,2,3,0,0.027056,28117,28117,2;18;34,2
2383,512,510,2,3,0,0.027561,28085,28085,2;18;34,2
2395,512,510,2,3,0,0.028004,28053,28053,2;18;34,2
2409,512,510,2,3,0,0.028324,28021,28021,2;18;34,2
2421,512,510,2,3,0,0.028846,27989,27989,2;18;34,2
2439,512,510,2,3,0,0.029229,27957,27957,2;18;34,2
2457,512,510,2,3,0,0.029545,27925,27925,2;18;34,2
2471,512,510,2,3,0,0.030050,27894,27894,2;18;34,2
2487,512,510,2,3,0,0.030375,27862,27862,2;18;34,2
2504,512,510,2,3,0,0.030733,27830,27830,2;18;34,2
2523,512,510,2,3,0,0.031185,27798,27798,2;18;34,2
2541,512,510,2,3,0,0.031426,27766,27766,2;18;34,2
2561,512,510,2,3,0,0.031811,27734,27734,2;18;34,2
2580,512,510,2,3,0,0.032164,27702,27702,2;18;34,2
2600,512,510,2,3,0,0.032698,27670,27670,2;18;34,2
2619,512,510,2,3,0,0.033100,27639,27639,2;18;34,2
2639,512,510,2,3,0,0.033447,27607,27607,2;18;34,2
2659,512,510,2,3,0,0.033770,27575,27575,2;18;34,2
2681,512,510,2,3,0,0.034201,27543,27543,2;18;34,2
2701,512,510,2,3,0,0.034551,27511,27511,2;18;34,2
2723,512,510,2,3,0,0.034977,27479,27479,2;18;34,2
2746,512,510,2,3,0,0.035277,27447,27447,2;18;34,2
2772,512,510,2,3,0,0.035795,27415,27415,2;18;34,2
2797,512,510,2,3,0,0.036233,27384,27384,2;18;34,2
2822,512,510,2,3,0,0.036436,27352,27352,2;18;34,2
2846,512,510,2,3,0,0.036699,27320,27320,2;18;34,2
2870,512,510,2,3,0,0.037289,27288,27288,2;18;34,2
2894,512,510,2,3,0,0.037502,27256,27256,2;18;34,2
2915,512,510,2,3,0,0.037810,27219,27219,2;18;34,2
2939,512,510,2,3,0,0.038296,27187,27187,2;18;34,2
2961,512,510,2,3,0,0.038834,27155,27155,2;18;34,2
2984,512,510,2,3,0,0.039073,27124,27124,2;18;34,2
3006,512,510,2,3,0,0.039487,27092,27092,2;18;34,2
3023,512,510,2,3,0,0.039779,27060,27060,2;18;34,2
3039,512,510,2,3,0,0.039991,27028,27028,2;18;34,2
3054,512,510,2,3,0,0.040528,26996,26996,2;18;34,2
3071,512,510,2,3,0,0.041072,26964,26964,2;18;34,2
3089,512,510,2,3,0,0.041359,26932,26932,2;18;34,2
3103,512,510,2,3,0,0.041873,26900,26900,2;18;34,2
3118,512,510,2,3,0,0.042342,26869,26869,2;18;34,2
3136,512,510,2,3,0,0.042439,26837,26837,2;18;34,2
3157,512,510,2,3,0,0.042840,26805,26805,2;18;34,2
3178,512,510,2,3,0,0.043294,26773,26773,2;18;34,2
3197,512,510,2,4,1,0.043820,26737,26737,2;18;34;42,2
3220,512,509,3,4,0,0.023766,26705,26705,2;18;34;42,2
3233,512,509,3,4,0,0.024403,26673,26673,2;18;34;42,2
3244,512,509,3,4,0,0.024730,26641,26641,2;18;34;42,2
3257,512,509,3,4,0,0.025139,26610,26610,2;18;34;42,2
3271,512,509,3,4,0,0.025810,26578,26578,2;18;34;42,2
3285,512,509,3,4,0,0.026140,26546,26546,2;18;34;42,2
3298,512,509,3,4,0,0.026604,26514,26514,2;18;34;42,2
3311,512,509,3,4,0,0.027251,26482,26482,2;18;34;42,2
3326,512,509,3,4,0,0.027563,26450,26450,2;18;34;42,2
3339,512,509,3,4,0,0.027944,26419,26419,2;18;34;42,2
3353,512,509,3,4,0,0.028535,26387,26387,2;18;34;42,2
3364,512,509,3,4,0,0.028800,26355,26355,2;18;34;42,2
3376,512,509,3,4,0,0.029249,26323,26323,2;18;34;42,2
3389,512,509,3,4,0,0.029739,26291,26291,2;18;34;42,2
3401,512,509,3,4,0,0.030060,26260,26260,2;18;34;42,2
3414,512,509,3,4,0,0.030389,26228,26228,2;18;34;42,2
3426,512,509,3,4,0,0.030726,26196,26196,2;18;34;42,2
3441,512,509,3,4,0,0.031182,26164,26164,2;18;34;42,2
3452,512,509,3,4,0,0.031510,26132,26132,2;18;34;42,2
3463,512,509,3,4,0,0.031784,26101,26101,2;18;34;42,2
3473,512,509,3,4,0,0.032223,26069,26069,2;18;34;42,2
3484,512,509,3,4,0,0.032611,26037,26037,2;18;34;42,2
3494,512,509,3,4,0,0.033074,26005,26005,2;18;34;42,2
3505,512,509,3,5,1,0.033852,25970,25970,2;18;34;42;50,2
3516,512,508,4,5,0,0.024086,25938,25938,2;18;34;42;50,2
3522,512,508,4,5,0,0.024530,25907,25907,2;18;34;42;50,2
3532,512,508,4,5,0,0.025009,25875,25875,2;18;34;42;50,2
3540,512,508,4,5,0,0.025521,25843,25843,2;18;34;42;50,2
3548,512,508,4,5,0,0.025944,25811,25811,2;18;34;42;50,2
3554,512,508,4,5,0,0.026499,25775,25775,2;18;34;42;50,2
3561,512,508,4,5,0,0.026962,25743,25743,2;18;34;42;50,2
3567,512,508,4,5,0,0.027356,25711,25711,2;18;34;42;50,2
3574,512,508,4,5,0,0.027861,25679,25679,2;18;34;42;50,2
3581,512,508,4,5,0,0.028303,25648,25648,2;18;34;42;50,2
3587,512,508,4,5,0,0.028624,25616,25616,2;18;34;42;50,2
3594,512,508,4,5,0,0.028893,25584,25584,2;18;34;42;50,2
3601,512,508,4,5,0,0.029488,25552,25552,2;18;34;42;50,2
3608,512,508,4,5,0,0.029845,25521,25521,2;18;34;42;50,2
3616,512,508,4,5,0,0.030133,25489,25489,2;18;34;42;50,2
3623,512,508,4,5,0,0.030637,25457,25457,2;18;34;42;50,2
3633,512,508,4,5,0,0.031033,25425,25425,2;18;34;42;50,2
3644,512,508,4,5,0,0.031277,25394,25394,2;18;34;42;50,2
3655,512,508,4,5,0,0.031705,25362,25362,2;18;34;42;50,2
3666,512,508,4,5,0,0.032110,25330,25330,2;18;34;42;50,2
3676,512,508,4,5,0,0.032320,25298,25298,2;18;34;42;50,2
3686,512,508,4,5,0,0.032933,25267,25267,2;18;34;42;50,2
3693,512,508,4,5,0,0.033401,25235,25235,2;18;34;42;50,2
3702,512,508,4,5,0,0.033600,25203,25203,2;18;34;42;50,2
3710,512,508,4,5,0,0.034038,25171,25171,2;18;34;42;50,2
3718,512,508,4,5,0,0.034501,25140,25140,2;18;34;42;50,2
3728,512,508,4,5,0,0.034723,25108,25108,2;18;34;42;50,2
3735,512,508,4,5,0,0.034984,25076,25076,2;18;34;42;50,2
3743,512,508,4,5,0,0.035558,25044,25044,2;18;34;42;50,2
3751,512,508,4,5,0,0.035814,25013,25013,2;18;34;42;50,2
3760,512,508,4,5,0,0.036290,24981,24981,2;18;34;42;50,2
3767,512,508,4,5,0,0.036726,24949,24949,2;18;34;42;50,2
3777,512,508,4,5,0,0.036990,24917,24917,2;18;34;42;50,2
3784,512,508,4,5,0,0.037307,24886,24886,2;18;34;42;50,2
3795,512,508,4,5,0,0.037797,24854,24854,2;18;34;42;50,2
3803,512,508,4,5,0,0.038093,24822,24822,2;18;34;42;50,2
3811,512,508,4,5,0,0.038408,24790,24790,2;18;34;42;50,2
3819,512,508,4,5,0,0.039122,24759,24759,2;18;34;42;50,2
3830,512,508,4,5,0,0.039366,24727,24727,2;18;34;42;50,2
3842,512,508,4,5,0,0.039651,24695,24695,2;18;34;42;50,2
3853,512,508,4,5,0,0.040073,24658,24658,2;18;34;42;50,2
3865,512,508,4,5,0,0.040284,24627,24627,2;18;34;42;50,2
3877,512,508,4,5,0,0.040662,24595,24595,2;18;34;42;50,2
3888,512,508,4,5,0,0.041047,24558,24558,2;18;34;42;50,2
3898,512,508,4,5,0,0.041642,24526,24526,2;18;34;42;50,2
3911,512,508,4,5,0,0.041945,24495,24495,2;18;34;42;50,2
3921,512,508,4,5,0,0.042404,24463,24463,2;18;34;42;50,2
3935,512,508,4,5,0,0.042730,24431,24431,2;18;34;42;50,2
3947,512,508,4,5,0,0.042998,24394,24394,2;18;34;42;50,2
3964,512,508,4,5,0,0.043287,24363,24363,2;18;34;42;50,2
3978,512,508,4,5,0,0.043801,24331,24331,2;18;34;42;50,2
3992,512,508,4,5,0,0.044076,24299,24299,2;18;34;42;50,2
4007,512,508,4,5,0,0.044606,24267,24267,2;18;34;42;50,2
4022,512,508,4,5,0,0.045004,24236,24236,2;18;34;42;50,2
4038,512,508,4,5,0,0.045388,24204,24204,2;18;34;42;50,2
4052,512,508,4,5,0,0.045697,24172,24172,2;18;34;42;50,2
4067,512,508,4,5,0,0.046084,24140,24140,2;18;34;42;50,2
4082,512,508,4,5,0,0.046315,24109,24109,2;18;34;42;50,2
4098,512,508,4,5,0,0.046750,24077,24077,2;18;34;42;50,2
4113,512,508,4,5,0,0.046954,24045,24045,2;18;34;42;50,2
4129,512,508,4,5,0,0.047476,24013,24013,2;18;34;42;50,2
4144,512,508,4,5,0,0.047659,23982,23982,2;18;34;42;50,2
4156,512,508,4,5,0,0.048382,23950,23950,2;18;34;42;50,2
4167,512,508,4,5,0,0.048567,23918,23918,2;18;34;42;50,2
4178,512,508,4,5,0,0.048995,23886,23886,2;18;34;42;50,2
4190,512,508,4,5,0,0.049342,23855,23855,2;18;34;42;50,2
4205,512,508,4,5,0,0.049755,23823,23823,2;18;34;42;50,2
4219,512,508,4,5,0,0.049985,23791,23791,2;18;34;42;50,2
4229,512,508,4,5,0,0.050583,23759,23759,2;18;34;42;50,2
4242,512,508,4,5,0,0.050859,23728,23728,2;18;34;42;50,2
4253,512,508,4,5,0,0.051404,23696,23696,2;18;34;42;50,2
4268,512,508,4,5,0,0.051595,23664,23664,2;18;34;42;50,2
4286,512,508,4,5,0,0.051943,23632,23632,2;18;34;42;50,2
4301,512,508,4,5,0,0.052268,23601,23601,2;18;34;42;50,2
4314,512,508,4,6,1,0.052768,23565,23565,2;18;34;42;50;58,2
4325,512,507,5,6,0,0.024380,23533,23533,2;18;34;42;50;58,2
4331,512,507,5,6,0,0.024788,23502,23502,2;18;34;42;50;58,2
4337,512,507,5,6,0,0.025294,23470,23470,2;18;34;42;50;58,2
4343,512,507,5,6,0,0.025763,23438,23438,2;18;34;42;50;58,2
4348,512,507,5,7,1,0.026470,23402,23402,2;18;34;42;50;58;66,2
4354,512,506,6,7,0,0.024701,23371,23371,2;18;34;42;50;58;66,2
4359,512,506,6,7,0,0.025131,23339,23339,2;18;34;42;50;58;66,2
4366,512,506,6,7,0,0.025458,23307,23307,2;18;34;42;50;58;66,2
4373,512,506,6,7,0,0.025867,23276,23276,2;18;34;42;50;58;66,2
4376,512,506,6,8,1,0.026748,23240,23240,2;18;34;42;50;58;66;74,2
4383,512,505,7,8,0,0.024530,23203,23203,2;18;34;42;50;58;66;74,2
4388,512,505,7,8,0,0.024880,23172,23172,2;18;34;42;50;58;66;74,2
4395,512,505,7,8,0,0.025361,23140,23140,2;18;34;42;50;58;66;74,2
4400,512,505,7,9,1,0.026109,23104,23104,2;18;34;42;50;58;66;74;82,2
4406,512,504,8,9,0,0.024223,23072,23072,2;18;34;42;50;58;66;74;82,2
4411,512,504,8,9,0,0.024664,23041,23041,2;18;34;42;50;58;66;74;82,2
4416,512,504,8,9,0,0.025170,23009,23009,2;18;34;42;50;58;66;74;82,2
4422,512,504,8,9,0,0.025639,22978,22978,2;18;34;42;50;58;66;74;82,2
4428,512,504,8,9,0,0.026041,22946,22946,2;18;34;42;50;58;66;74;82,2
4434,512,504,8,9,0,0.026574,22915,22915,2;18;34;42;50;58;66;74;82,2
4440,512,504,8,9,0,0.027149,22883,22883,2;18;34;42;50;58;66;74;82,2
4446,512,504,8,9,0,0.027513,22852,22852,2;18;34;42;50;58;66;74;82,2
4452,512,504,8,9,0,0.027989,22820,22820,2;18;34;42;50;58;66;74;82,2
4459,512,504,8,9,0,0.028470,22789,22789,2;18;34;42;50;58;66;74;82,2
4465,512,504,8,9,0,0.028848,22757,22757,2;18;34;42;50;58;66;74;82,2
4468,512,504,8,9,0,0.029248,22726,22726,2;18;34;42;50;58;66;74;82,2
4478,512,504,8,9,0,0.029748,22694,22694,2;18;34;42;50;58;66;74;82,2
4484,512,504,8,9,0,0.030116,22663,22663,2;18;34;42;50;58;66;74;82,2
4490,512,504,8,9,0,0.030450,22631,22631,2;18;34;42;50;58;66;74;82,2
4497,512,504,8,9,0,0.030953,22600,22600,2;18;34;42;50;58;66;74;82,2
4504,512,504,8,9,0,0.031278,22568,22568,2;18;34;42;50;58;66;74;82,2
4511,512,504,8,9,0,0.031643,22537,22537,2;18;34;42;50;58;66;74;82,2
4520,512,504,8,9,0,0.032084,22505,22505,2;18;34;42;50;58;66;74;82,2
4526,512,504,8,9,0,0.032342,22474,22474,2;18;34;42;50;58;66;74;82,2
4533,512,504,8,9,0,0.032699,22442,22442,2;18;34;42;50;58;66;74;82,2
4540,512,504,8,9,0,0.033052,22411,22411,2;18;34;42;50;58;66;74;82,2
4547,512,504,8,9,0,0.033587,22379,22379,2;18;34;42;50;58;66;74;82,2
4555,512,504,8,9,0,0.033989,22348,22348,2;18;34;42;50;58;66;74;82,2
4562,512,504,8,9,0,0.034336,22316,22316,2;18;34;42;50;58;66;74;82,2
4570,512,504,8,10,1,0.034578,22281,22281,2;18;34;42;50;58;66;74;82;90,2
4578,512,503,9,10,0,0.024907,22249,22249,2;18;34;42;50;58;66;74;82;90,2
4582,512,503,9,10,0,0.025544,22218,22218,2;18;34;42;50;58;66;74;82;90,2
4587,512,503,9,10,0,0.025831,22187,22187,2;18;34;42;50;58;66;74;82;90,2
4594,512,503,9,10,0,0.026277,22155,22155,2;18;34;42;50;58;66;74;82;90,2
4600,512,503,9,10,0,0.026718,22124,22124,2;18;34;42;50;58;66;74;82;90,2
4607,512,503,9,10,0,0.027260,22087,22087,2;18;34;42;50;58;66;74;82;90,2
4615,512,503,9,10,0,0.027743,22056,22056,2;18;34;42;50;58;66;74;82;90,2
4622,512,503,9,10,0,0.028160,22024,22024,2;18;34;42;50;58;66;74;82;90,2
4628,512,503,9,10,0,0.028668,21988,21988,2;18;34;42;50;58;66;74;82;90,2
4637,512,503,9,10,0,0.028962,21957,21957,2;18;34;42;50;58;66;74;82;90,2
4645,512,503,9,10,0,0.029412,21925,21925,2;18;34;42;50;58;66;74;82;90,2
4656,512,503,9,10,0,0.029779,21894,21894,2;18;34;42;50;58;66;74;82;90,2
4668,512,503,9,10,0,0.030284,21862,21862,2;18;34;42;50;58;66;74;82;90,2
4678,512,503,9,10,0,0.030604,21826,21826,2;18;34;42;50;58;66;74;82;90,2
4687,512,503,9,10,0,0.031028,21794,21794,2;18;34;42;50;58;66;74;82;90,2
4698,512,503,9,10,0,0.031435,21763,21763,2;18;34;42;50;58;66;74;82;90,2
4708,512,503,9,10,0,0.031759,21731,21731,2;18;34;42;50;58;66;74;82;90,2
4720,512,503,9,10,0,0.032158,21700,21700,2;18;34;42;50;58;66;74;82;90,2
4731,512,503,9,10,0,0.032538,21669,21669,2;18;34;42;50;58;66;74;82;90,2
4742,512,503,9,10,0,0.032818,21637,21637,2;18;34;42;50;58;66;74;82;90,2
4752,512,503,9,10,0,0.033239,21606,21606,2;18;34;42;50;58;66;74;82;90,2
4763,512,503,9,10,0,0.033564,21574,21574,2;18;34;42;50;58;66;74;82;90,2
4774,512,503,9,10,0,0.034095,21543,21543,2;18;34;42;50;58;66;74;82;90,2
4785,512,503,9,10,0,0.034532,21511,21511,2;18;34;42;50;58;66;74;82;90,2
4796,512,503,9,10,0,0.034871,21475,21475,2;18;34;42;50;58;66;74;82;90,2
4809,512,503,9,10,0,0.035114,21444,21444,2;18;34;42;50;58;66;74;82;90,2
4821,512,503,9,10,0,0.035637,21412,21412,2;18;34;42;50;58;66;74;82;90,2
4832,512,503,9,10,0,0.035964,21381,21381,2;18;34;42;50;58;66;74;82;90,2
4841,512,503,9,10,0,0.036323,21349,21349,2;18;34;42;50;58;66;74;82;90,2
4851,512,503,9,10,0,0.036700,21318,21318,2;18;34;42;50;58;66;74;82;90,2
4859,512,503,9,10,0,0.037203,21281,21281,2;18;34;42;50;58;66;74;82;90,2
4866,512,503,9,10,0,0.037633,21250,21250,2;18;34;42;50;58;66;74;82;90,2
4874,512,503,9,10,0,0.037859,21218,21218,2;18;34;42;50;58;66;74;82;90,2
4884,512,503,9,10,0,0.038245,21187,21187,2;18;34;42;50;58;66;74;82;90,2
4892,512,503,9,10,0,0.038709,21156,21156,2;18;34;42;50;58;66;74;82;90,2
4901,512,503,9,10,0,0.038916,21124,21124,2;18;34;42;50;58;66;74;82;90,2
4909,512,503,9,10,0,0.039408,21093,21093,2;18;34;42;50;58;66;74;82;90,2
4919,512,503,9,10,0,0.039723,21061,21061,2;18;34;42;50;58;66;74;82;90,2
4927,512,503,9,10,0,0.040212,21025,21025,2;18;34;42;50;58;66;74;82;90,2
4938,512,503,9,10,0,0.040667,20993,20993,2;18;34;42;50;58;66;74;82;90,2
4946,512,503,9,10,0,0.040911,20962,20962,2;18;34;42;50;58;66;74;82;90,2
4956,512,503,9,10,0,0.041157,20931,20931,2;18;34;42;50;58;66;74;82;90,2
4965,512,503,9,10,0,0.041654,20899,20899,2;18;34;42;50;58;66;74;82;90,2
4972,512,503,9,10,0,0.041944,20868,20868,2;18;34;42;50;58;66;74;82;90,2
4982,512,503,9,10,0,0.042449,20836,20836,2;18;34;42;50;58;66;74;82;90,2
4994,512,503,9,10,0,0.042736,20805,20805,2;18;34;42;50;58;66;74;82;90,2
5003,512,503,9,10,0,0.043250,20773,20773,2;18;34;42;50;58;66;74;82;90,2
5016,512,503,9,10,0,0.043719,20742,20742,2;18;34;42;50;58;66;74;82;90,2
5031,512,503,9,10,0,0.043817,20705,20705,2;18;34;42;50;58;66;74;82;90,2
5045,512,503,9,10,0,0.044218,20674,20674,2;18;34;42;50;58;66;74;82;90,2
5060,512,503,9,10,0,0.044671,20638,20638,2;18;34;42;50;58;66;74;82;90,2
5075,512,503,9,10,0,0.044882,20606,20606,2;18;34;42;50;58;66;74;82;90,2
5087,512,503,9,10,0,0.045163,20575,20575,2;18;34;42;50;58;66;74;82;90,2
5097,512,503,9,10,0,0.045892,20543,20543,2;18;34;42;50;58;66;74;82;90,2
5109,512,503,9,10,0,0.046095,20512,20512,2;18;34;42;50;58;66;74;82;90,2
5119,512,503,9,10,0,0.046454,20480,20480,2;18;34;42;50;58;66;74;82;90,2
5131,512,503,9,10,0,0.046964,20449,20449,2;18;34;42;50;58;66;74;82;90,2
5143,512,503,9,10,0,0.047168,20418,20418,2;18;34;42;50;58;66;74;82;90,2
5154,512,503,9,10,0,0.047393,20386,20386,2;18;34;42;50;58;66;74;82;90,2
5166,512,503,9,10,0,0.047834,20355,20355,2;18;34;42;50;58;66;74;82;90,2
5176,512,503,9,10,0,0.048175,20323,20323,2;18;34;42;50;58;66;74;82;90,2
5189,512,503,9,10,0,0.048609,20292,20292,2;18;34;42;50;58;66;74;82;90,2
5204,512,503,9,10,0,0.048878,20260,20260,2;18;34;42;50;58;66;74;82;90,2
5221,512,503,9,10,0,0.049539,20229,20229,2;18;34;42;50;58;66;74;82;90,2
5237,512,503,9,10,0,0.049728,20192,20192,2;18;34;42;50;58;66;74;82;90,2
5253,512,503,9,10,0,0.050169,20161,20161,2;18;34;42;50;58;66;74;82;90,2
5268,512,503,9,10,0,0.050420,20130,20130,2;18;34;42;50;58;66;74;82;90,2
5280,512,503,9,10,0,0.050833,20098,20098,2;18;34;42;50;58;66;74;82;90,2
5292,512,503,9,10,0,0.051063,20067,20067,2;18;34;42;50;58;66;74;82;90,2
5305,512,503,9,10,0,0.051661,20035,20035,2;18;34;42;50;58;66;74;82;90,2
5317,512,503,9,10,0,0.051937,20004,20004,2;18;34;42;50;58;66;74;82;90,2
5329,512,503,9,10,0,0.052482,19972,19972,2;18;34;42;50;58;66;74;82;90,2
5343,512,503,9,10,0,0.052673,19941,19941,2;18;34;42;50;58;66;74;82;90,2
5354,512,503,9,10,0,0.052965,19910,19910,2;18;34;42;50;58;66;74;82;90,2
5368,512,503,9,10,0,0.053342,19878,19878,2;18;34;42;50;58;66;74;82;90,2
5381,512,503,9,10,0,0.053952,19847,19847,2;18;34;42;50;58;66;74;82;90,2
5394,512,503,9,10,0,0.054174,19815,19815,2;18;34;42;50;58;66;74;82;90,2
5409,512,503,9,10,0,0.054723,19784,19784,2;18;34;42;50;58;66;74;82;90,2
5424,512,503,9,10,0,0.054981,19752,19752,2;18;34;42;50;58;66;74;82;90,2
5435,512,503,9,10,0,0.055247,19721,19721,2;18;34;42;50;58;66;74;82;90,2
5450,512,503,9,10,0,0.055550,19689,19689,2;18;34;42;50;58;66;74;82;90,2
5468,512,503,9,10,0,0.056051,19658,19658,2;18;34;42;50;58;66;74;82;90,2
5487,512,503,9,10,0,0.056408,19627,19627,2;18;34;42;50;58;66;74;82;90,2
5504,512,503,9,10,0,0.057014,19595,19595,2;18;34;42;50;58;66;74;82;90,2
5523,512,503,9,10,0,0.057318,19564,19564,2;18;34;42;50;58;66;74;82;90,2
5541,512,503,9,10,0,0.057751,19527,19527,2;18;34;42;50;58;66;74;82;90,2
5557,512,503,9,10,0,0.057878,19496,19496,2;18;34;42;50;58;66;74;82;90,2
5578,512,503,9,10,0,0.058255,19464,19464,2;18;34;42;50;58;66;74;82;90,2
5600,512,503,9,10,0,0.058667,19428,19428,2;18;34;42;50;58;66;74;82;90,2
5624,512,503,9,10,0,0.059181,19397,19397,2;18;34;42;50;58;66;74;82;90,2
5645,512,503,9,10,0,0.059668,19365,19365,2;18;34;42;50;58;66;74;82;90,2
5668,512,503,9,10,0,0.060105,19334,19334,2;18;34;42;50;58;66;74;82;90,2
5691,512,503,9,10,0,0.060365,19302,19302,2;18;34;42;50;58;66;74;82;90,2
5714,512,503,9,10,0,0.060765,19266,19266,2;18;34;42;50;58;66;74;82;90,2
5737,512,503,9,10,0,0.060989,19234,19234,2;18;34;42;50;58;66;74;82;90,2
5761,512,503,9,10,0,0.061359,19203,19203,2;18;34;42;50;58;66;74;82;90,2
5783,512,503,9,10,0,0.061709,19171,19171,2;18;34;42;50;58;66;74;82;90,2
5806,512,503,9,10,0,0.062046,19140,19140,2;18;34;42;50;58;66;74;82;90,2
5830,512,504,8,10,1,0.061692,20758,20758,2;18;42;50;58;66;74;82;90;98,2
5861,512,503,9,10,0,0.025090,20727,20727,2;18;42;50;58;66;74;82;90;98,2
5875,512,503,9,10,0,0.025498,20696,20696,2;18;42;50;58;66;74;82;90;98,2
5890,512,503,9,11,1,0.026368,20660,20660,2;18;42;50;58;66;74;82;90;98;106,2
5904,512,502,10,11,0,0.025234,20628,20628,2;18;42;50;58;66;74;82;90;98;106,2
5916,512,502,10,11,0,0.025726,20597,20597,2;18;42;50;58;66;74;82;90;98;106,2
5931,512,502,10,11,0,0.026034,20561,20561,2;18;42;50;58;66;74;82;90;98;106,2
5946,512,502,10,12,1,0.027071,20525,20525,2;18;42;50;58;66;74;82;90;98;106;114,2
5961,512,501,11,12,0,0.024631,20493,20493,2;18;42;50;58;66;74;82;90;98;106;114,2
5976,512,501,11,12,0,0.025115,20462,20462,2;18;42;50;58;66;74;82;90;98;106;114,2
5989,512,501,11,12,0,0.025589,20431,20431,2;18;42;50;58;66;74;82;90;98;106;114,2
6005,512,501,11,12,0,0.026018,20399,20399,2;18;42;50;58;66;74;82;90;98;106;114,2
6019,512,501,11,12,0,0.026530,20363,20363,2;18;42;50;58;66;74;82;90;98;106;114,2
6035,512,501,11,12,0,0.026954,20332,20332,2;18;42;50;58;66;74;82;90;98;106;114,2
6050,512,501,11,13,1,0.027971,20296,20296,2;18;42;50;58;66;74;82;90;98;106;114;122,2
6066,512,500,12,13,0,0.025130,20265,20265,2;18;42;50;58;66;74;82;90;98;106;114;122,2
6079,512,500,12,13,0,0.025595,20234,20234,2;18;42;50;58;66;74;82;90;98;106;114;122,2
6093,512,500,12,13,0,0.026039,20203,20203,2;18;42;50;58;66;74;82;90;98;106;114;122,2
6108,512,500,12,13,0,0.026518,20171,20171,2;18;42;50;58;66;74;82;90;98;106;114;122,2
6123,512,500,12,13,0,0.027030,20140,20140,2;18;42;50;58;66;74;82;90;98;106;114;122,2
6138,512,500,12,13,0,0.027453,20104,20104,2;18;42;50;58;66;74;82;90;98;106;114;122,2
6154,512,500,12,13,0,0.027754,20073,20073,2;18;42;50;58;66;74;82;90;98;106;114;122,2
6169,512,500,12,13,0,0.028431,20041,20041,2;18;42;50;58;66;74;82;90;98;106;114;122,2
