cdf,attn_decode,replica
0.38,0.0639188048897851,2
0.39,0.06521009387745753,2
0.4,0.06521009387745753,2
0.41000000000000003,0.06521009387745753,2
0.42,0.06521009387745753,2
0.43,0.06521009387745753,2
0.44,0.06521009387745753,2
0.45,0.07206853956082841,2
0.46,0.07206853956082841,2
0.47000000000000003,0.07206853956082841,2
0.48,0.07206853956082841,2
0.49,0.07206853956082841,2
0.5,0.07206853956082841,2
0.51,0.07500981247423841,2
0.52,0.07652516222119272,2
0.53,0.08289893966275547,2
0.54,0.08289893966275547,2
0.55,0.08457366571654851,2
0.56,0.08802529986475986,2
0.5700000000000001,0.09346866736538112,2
0.58,0.09346866736538112,2
0.59,0.09346866736538112,2
0.6,0.09346866736538112,2
0.61,0.09346866736538112,2
0.62,0.09535692327175246,2
0.63,0.09535692327175246,2
0.64,0.0972833257620909,2
0.65,0.0972833257620909,2
0.66,0.0972833257620909,2
0.67,0.09924864547445637,2
0.68,0.09924864547445637,2
0.6900000000000001,0.09924864547445637,2
0.7000000000000001,0.09924864547445637,2
0.71,0.09924864547445637,2
0.72,0.09924864547445637,2
0.73,0.09924864547445637,2
0.74,0.09924864547445637,2
0.75,0.09924864547445637,2
0.76,0.10125366861535448,2
0.77,0.10538604974443742,2
0.78,0.10538604974443742,2
0.79,0.10538604974443742,2
0.8,0.10538604974443742,2
0.81,0.10538604974443742,2
0.8200000000000001,0.10538604974443742,2
0.8300000000000001,0.10538604974443742,2
0.84,0.10538604974443742,2
0.85,0.10538604974443742,2
0.86,0.10538604974443742,2
0.87,0.10968708228170655,2
0.88,0.11190298293386225,2
0.89,0.11646998560435963,2
0.9,0.11646998560435963,2
0.91,0.11646998560435963,2
0.92,0.12617076565260657,2
0.93,0.12617076565260657,2
0.9400000000000001,0.12617076565260657,2
0.9500000000000001,0.12617076565260657,2
0.96,0.12617076565260657,2
0.97,0.12617076565260657,2
0.98,0.12617076565260657,2
0.99,0.12617076565260657,2
1.0,0.12617076565260657,2
0.0,0.0,3
0.01,0.0343840548943749,3
0.02,0.0343840548943749,3
0.03,0.0343840548943749,3
0.04,0.0343840548943749,3
0.05,0.0343840548943749,3
0.06,0.0343840548943749,3
0.07,0.03578734251377598,3
0.08,0.03578734251377598,3
0.09,0.03578734251377598,3
0.1,0.03578734251377598,3
0.11,0.03578734251377598,3
0.12,0.03578734251377598,3
0.13,0.03578734251377598,3
0.14,0.03578734251377598,3
0.15,0.03578734251377598,3
0.16,0.03578734251377598,3
0.17,0.03578734251377598,3
0.18,0.03578734251377598,3
0.19,0.03578734251377598,3
0.2,0.03578734251377598,3
0.21,0.03578734251377598,3
0.22,0.0365103191302159,3
0.23,0.0365103191302159,3
0.24,0.0365103191302159,3
0.25,0.0365103191302159,3
0.26,0.0365103191302159,3
0.27,0.037247901334866725,3
0.28,0.08125737650111674,3
0.29,0.08125737650111674,3
0.3,0.08125737650111674,3
0.31,0.08125737650111674,3
0.32,0.08125737650111674,3
0.33,0.08125737650111674,3
0.34,0.08802529986475986,3
0.35000000000000003,0.08802529986475986,3
0.36,0.08802529986475986,3
0.37,0.08802529986475986,3
0.38,0.08980358875091662,3
0.39,0.08980358875091662,3
0.4,0.08980358875091662,3
0.41000000000000003,0.08980358875091662,3
0.42,0.08980358875091662,3
0.43,0.08980358875091662,3
0.44,0.09161780266507658,3
0.45,0.09161780266507658,3
0.46,0.09161780266507658,3
0.47000000000000003,0.09161780266507658,3
0.48,0.09161780266507658,3
0.49,0.09346866736538112,3
0.5,0.09346866736538112,3
0.51,0.09346866736538112,3
0.52,0.09346866736538112,3
0.53,0.09535692327175246,3
0.54,0.09535692327175246,3
0.55,0.09535692327175246,3
0.56,0.09535692327175246,3
0.5700000000000001,0.09535692327175246,3
0.58,0.09535692327175246,3
0.59,0.09535692327175246,3
0.6,0.09535692327175246,3
0.61,0.09924864547445637,3
0.62,0.09924864547445637,3
0.63,0.10125366861535448,3
0.64,0.10329919727425053,3
0.65,0.10329919727425053,3
0.66,0.10329919727425053,3
0.67,0.10329919727425053,3
0.68,0.10329919727425053,3
0.6900000000000001,0.10329919727425053,3
0.7000000000000001,0.10329919727425053,3
0.71,0.10329919727425053,3
0.72,0.10329919727425053,3
0.73,0.10329919727425053,3
0.74,0.10329919727425053,3
0.75,0.10538604974443742,3
0.76,0.10538604974443742,3
0.77,0.10538604974443742,3
0.78,0.10538604974443742,3
0.79,0.11190298293386225,3
0.8,0.11190298293386225,3
0.81,0.11190298293386225,3
0.8200000000000001,0.11416364925575845,3
0.8300000000000001,0.11416364925575845,3
0.84,0.11646998560435963,3
0.85,0.11646998560435963,3
0.86,0.11646998560435963,3
0.87,0.11646998560435963,3
0.88,0.11882291460646792,3
0.89,0.11882291460646792,3
0.9,0.12367233464958467,3
0.91,0.12367233464958467,3
0.92,0.12367233464958467,3
0.93,0.1394407257401331,3
0.9400000000000001,0.1394407257401331,3
0.9500000000000001,0.1394407257401331,3
0.96,0.1394407257401331,3
0.97,0.1394407257401331,3
0.98,0.1394407257401331,3
0.99,0.1394407257401331,3
1.0,0.14806355481226394,3
0.0,0.0,4
0.01,0.0,4
0.02,0.0,4
0.03,0.03800038419011656,4
0.04,0.03800038419011656,4
0.05,0.03800038419011656,4
0.06,0.03800038419011656,4
0.07,0.03800038419011656,4
0.08,0.03800038419011656,4
0.09,0.03800038419011656,4
0.1,0.03800038419011656,4
0.11,0.03800038419011656,4
0.12,0.03800038419011656,4
0.13,0.043711050277064754,4
0.14,0.043711050277064754,4
0.15,0.044594101797813514,4
0.16,0.044594101797813514,4
0.17,0.044594101797813514,4
0.18,0.044594101797813514,4
0.19,0.04735174175835393,4
0.2,0.04735174175835393,4
0.21,0.051295666275178016,4
0.22,0.051295666275178016,4
0.23,0.051295666275178016,4
0.24,0.051295666275178016,4
0.25,0.051295666275178016,4
0.26,0.051295666275178016,4
0.27,0.051295666275178016,4
0.28,0.051295666275178016,4
0.29,0.051295666275178016,4
0.3,0.051295666275178016,4
0.31,0.051295666275178016,4
0.32,0.05233194236154525,4
0.33,0.05233194236154525,4
0.34,0.05233194236154525,4
0.35000000000000003,0.05556808009391171,4
0.36,0.05556808009391171,4
0.37,0.05556808009391171,4
0.38,0.05556808009391171,4
0.39,0.05556808009391171,4
0.4,0.05556808009391171,4
0.41000000000000003,0.05556808009391171,4
0.42,0.05669066757055639,4
0.43,0.05669066757055639,4
0.44,0.05669066757055639,4
0.45,0.05669066757055639,4
0.46,0.05783593358208279,4
0.47000000000000003,0.05783593358208279,4
0.48,0.05783593358208279,4
0.49,0.05783593358208279,4
0.5,0.05783593358208279,4
0.51,0.05783593358208279,4
0.52,0.05783593358208279,4
0.53,0.05783593358208279,4
0.54,0.05900433628071072,4
0.55,0.05900433628071072,4
0.56,0.05900433628071072,4
0.5700000000000001,0.05900433628071072,4
0.58,0.05900433628071072,4
0.59,0.05900433628071072,4
0.6,0.05900433628071072,4
0.61,0.05900433628071072,4
0.62,0.05900433628071072,4
0.63,0.05900433628071072,4
0.64,0.05900433628071072,4
0.65,0.05900433628071072,4
0.66,0.05900433628071072,4
0.67,0.06019634307426044,4
0.68,0.06019634307426044,4
0.6900000000000001,0.06019634307426044,4
0.7000000000000001,0.06019634307426044,4
0.71,0.06019634307426044,4
0.72,0.06019634307426044,4
0.73,0.06019634307426044,4
0.74,0.06019634307426044,4
0.75,0.06019634307426044,4
0.76,0.06141243081313439,4
0.77,0.06265308598107648,4
0.78,0.06521009387745753,4
0.79,0.06521009387745753,4
0.8,0.06521009387745753,4
0.81,0.06521009387745753,4
0.8200000000000001,0.06521009387745753,4
0.8300000000000001,0.06652746951134555,4
0.84,0.06652746951134555,4
0.85,0.06652746951134555,4
0.86,0.06787145879440303,4
0.87,0.06787145879440303,4
0.88,0.06787145879440303,4
0.89,0.06787145879440303,4
0.9,0.06787145879440303,4
0.91,0.06787145879440303,4
0.92,0.06787145879440303,4
0.93,0.06787145879440303,4
0.9400000000000001,0.06924259937610815,4
0.9500000000000001,0.06924259937610815,4
0.96,0.06924259937610815,4
0.97,0.06924259937610815,4
0.98,0.06924259937610815,4
0.99,0.06924259937610815,4
1.0,0.06924259937610815,4
0.0,0.0,5
0.01,0.03370318252022886,5
0.02,0.0343840548943749,5
0.03,0.0343840548943749,5
0.04,0.0343840548943749,5
0.05,0.0343840548943749,5
0.06,0.03507868226597844,5
0.07,0.03578734251377598,5
0.08,0.03578734251377598,5
0.09,0.03578734251377598,5
0.1,0.03578734251377598,5
0.11,0.03578734251377598,5
0.12,0.03578734251377598,5
0.13,0.03578734251377598,5
0.14,0.0365103191302159,5
0.15,0.0365103191302159,5
0.16,0.037247901334866725,5
0.17,0.037247901334866725,5
0.18,0.037247901334866725,5
0.19,0.037247901334866725,5
0.2,0.037247901334866725,5
0.21,0.037247901334866725,5
0.22,0.03800038419011656,5
0.23,0.03800038419011656,5
0.24,0.03800038419011656,5
0.25,0.03800038419011656,5
0.26,0.03800038419011656,5
0.27,0.03800038419011656,5
0.28,0.03800038419011656,5
0.29,0.03800038419011656,5
0.3,0.03800038419011656,5
0.31,0.038768068719209826,5
0.32,0.038768068719209826,5
0.33,0.040350277421146774,5
0.34,0.040350277421146774,5
0.35000000000000003,0.040350277421146774,5
0.36,0.040350277421146774,5
0.37,0.040350277421146774,5
0.38,0.043711050277064754,5
0.39,0.043711050277064754,5
0.4,0.043711050277064754,5
0.41000000000000003,0.043711050277064754,5
0.42,0.043711050277064754,5
0.43,0.043711050277064754,5
0.44,0.043711050277064754,5
0.45,0.043711050277064754,5
0.46,0.043711050277064754,5
0.47000000000000003,0.043711050277064754,5
0.48,0.043711050277064754,5
0.49,0.044594101797813514,5
0.5,0.044594101797813514,5
0.51,0.044594101797813514,5
0.52,0.04549499274322388,5
0.53,0.04549499274322388,5
0.54,0.04549499274322388,5
0.55,0.051295666275178016,5
0.56,0.051295666275178016,5
0.5700000000000001,0.051295666275178016,5
0.58,0.06019634307426044,5
0.59,0.06265308598107648,5
0.6,0.06652746951134555,5
0.61,0.06652746951134555,5
0.62,0.06652746951134555,5
0.63,0.07206853956082841,5
0.64,0.07206853956082841,5
0.65,0.07206853956082841,5
0.66,0.07206853956082841,5
0.67,0.07206853956082841,5
0.68,0.07352446965296637,5
0.6900000000000001,0.07352446965296637,5
0.7000000000000001,0.07352446965296637,5
0.71,0.07352446965296637,5
0.72,0.07807112509434813,5
0.73,0.07964831954069858,5
0.74,0.07964831954069858,5
0.75,0.07964831954069858,5
0.76,0.07964831954069858,5
0.77,0.07964831954069858,5
0.78,0.07964831954069858,5
0.79,0.08628222461991313,5
0.8,0.09161780266507658,5
0.81,0.09161780266507658,5
0.8200000000000001,0.09161780266507658,5
0.8300000000000001,0.09161780266507658,5
0.84,0.09161780266507658,5
0.85,0.09161780266507658,5
0.86,0.09161780266507658,5
0.87,0.09161780266507658,5
0.88,0.09161780266507658,5
0.89,0.09346866736538112,5
0.9,0.09346866736538112,5
0.91,0.09535692327175246,5
0.92,0.09535692327175246,5
0.93,0.09535692327175246,5
0.9400000000000001,0.09535692327175246,5
0.9500000000000001,0.09535692327175246,5
0.96,0.09535692327175246,5
0.97,0.09535692327175246,5
0.98,0.09535692327175246,5
0.99,0.09535692327175246,5
1.0,0.10329919727425053,5
0.0,0.0,6
0.01,0.0,6
0.02,0.0,6
0.03,0.0,6
0.04,0.051295666275178016,6
0.05,0.051295666275178016,6
0.06,0.05233194236154525,6
0.07,0.05233194236154525,6
0.08,0.05233194236154525,6
0.09,0.05233194236154525,6
0.1,0.05233194236154525,6
0.11,0.05233194236154525,6
0.12,0.05233194236154525,6
0.13,0.05233194236154525,6
0.14,0.05233194236154525,6
0.15,0.053389153318344144,6
0.16,0.053389153318344144,6
0.17,0.053389153318344144,6
0.18,0.053389153318344144,6
0.19,0.053389153318344144,6
0.2,0.053389153318344144,6
0.21,0.054467722072250084,6
0.22,0.054467722072250084,6
0.23,0.054467722072250084,6
0.24,0.054467722072250084,6
0.25,0.054467722072250084,6
0.26,0.054467722072250084,6
0.27,0.054467722072250084,6
0.28,0.054467722072250084,6
0.29,0.05669066757055639,6
0.3,0.05669066757055639,6
0.31,0.05669066757055639,6
0.32,0.05669066757055639,6
0.33,0.05669066757055639,6
0.34,0.05669066757055639,6
0.35000000000000003,0.05783593358208279,6
0.36,0.05783593358208279,6
0.37,0.05783593358208279,6
0.38,0.05783593358208279,6
0.39,0.05783593358208279,6
0.4,0.05783593358208279,6
0.41000000000000003,0.0639188048897851,6
0.42,0.0639188048897851,6
0.43,0.0639188048897851,6
0.44,0.0639188048897851,6
0.45,0.0639188048897851,6
0.46,0.0639188048897851,6
0.47000000000000003,0.0639188048897851,6
0.48,0.0639188048897851,6
0.49,0.0639188048897851,6
0.5,0.0639188048897851,6
0.51,0.0639188048897851,6
0.52,0.06652746951134555,6
0.53,0.06652746951134555,6
0.54,0.06652746951134555,6
0.55,0.06652746951134555,6
0.56,0.06787145879440303,6
0.5700000000000001,0.06787145879440303,6
0.58,0.06787145879440303,6
0.59,0.06787145879440303,6
0.6,0.06787145879440303,6
0.61,0.07064143976754468,6
0.62,0.07206853956082841,6
0.63,0.07206853956082841,6
0.64,0.07206853956082841,6
0.65,0.07206853956082841,6
0.66,0.07206853956082841,6
0.67,0.07352446965296637,6
0.68,0.07352446965296637,6
0.6900000000000001,0.07352446965296637,6
0.7000000000000001,0.07352446965296637,6
0.71,0.07352446965296637,6
0.72,0.07352446965296637,6
0.73,0.07352446965296637,6
0.74,0.07352446965296637,6
0.75,0.07352446965296637,6
0.76,0.07352446965296637,6
0.77,0.07500981247423841,6
0.78,0.07500981247423841,6
0.79,0.07500981247423841,6
0.8,0.07500981247423841,6
0.81,0.08457366571654851,6
0.8200000000000001,0.08457366571654851,6
0.8300000000000001,0.08457366571654851,6
0.84,0.08457366571654851,6
0.85,0.08628222461991313,6
0.86,0.08628222461991313,6
0.87,0.08802529986475986,6
0.88,0.08802529986475986,6
0.89,0.08802529986475986,6
0.9,0.08802529986475986,6
0.91,0.08802529986475986,6
0.92,0.08802529986475986,6
0.93,0.08802529986475986,6
0.9400000000000001,0.08802529986475986,6
0.9500000000000001,0.08802529986475986,6
0.96,0.09535692327175246,6
0.97,0.09535692327175246,6
0.98,0.09924864547445637,6
0.99,0.09924864547445637,6
1.0,0.09924864547445637,6
0.0,0.0,7
0.01,0.0,7
0.02,0.0,7
0.03,0.0,7
0.04,0.05900433628071072,7
0.05,0.05900433628071072,7
0.06,0.05900433628071072,7
0.07,0.06019634307426044,7
0.08,0.06019634307426044,7
0.09,0.06141243081313439,7
0.1,0.06141243081313439,7
0.11,0.06141243081313439,7
0.12,0.06141243081313439,7
0.13,0.06141243081313439,7
0.14,0.06265308598107648,7
0.15,0.06265308598107648,7
0.16,0.06265308598107648,7
0.17,0.06265308598107648,7
0.18,0.06265308598107648,7
0.19,0.06265308598107648,7
0.2,0.06265308598107648,7
0.21,0.06265308598107648,7
0.22,0.06265308598107648,7
0.23,0.06265308598107648,7
0.24,0.06265308598107648,7
0.25,0.06265308598107648,7
0.26,0.06652746951134555,7
0.27,0.06652746951134555,7
0.28,0.06787145879440303,7
0.29,0.06787145879440303,7
0.3,0.07352446965296637,7
0.31,0.07352446965296637,7
0.32,0.07652516222119272,7
0.33,0.07652516222119272,7
0.34,0.07807112509434813,7
0.35000000000000003,0.08125737650111674,7
0.36,0.08125737650111674,7
0.37,0.08125737650111674,7
0.38,0.08125737650111674,7
0.39,0.08125737650111674,7
0.4,0.08125737650111674,7
0.41000000000000003,0.08125737650111674,7
0.42,0.08289893966275547,7
0.43,0.08289893966275547,7
0.44,0.08289893966275547,7
0.45,0.08457366571654851,7
0.46,0.08457366571654851,7
0.47000000000000003,0.08457366571654851,7
0.48,0.08457366571654851,7
0.49,0.08457366571654851,7
0.5,0.08802529986475986,7
0.51,0.08802529986475986,7
0.52,0.09161780266507658,7
0.53,0.09161780266507658,7
0.54,0.09346866736538112,7
0.55,0.09346866736538112,7
0.56,0.09346866736538112,7
0.5700000000000001,0.09346866736538112,7
0.58,0.09346866736538112,7
0.59,0.09346866736538112,7
0.6,0.09346866736538112,7
0.61,0.09346866736538112,7
0.62,0.09346866736538112,7
0.63,0.09346866736538112,7
0.64,0.09346866736538112,7
0.65,0.09346866736538112,7
0.66,0.09346866736538112,7
0.67,0.09346866736538112,7
0.68,0.09346866736538112,7
0.6900000000000001,0.09346866736538112,7
0.7000000000000001,0.09346866736538112,7
0.71,0.09346866736538112,7
0.72,0.09346866736538112,7
0.73,0.09346866736538112,7
0.74,0.09346866736538112,7
0.75,0.09346866736538112,7
0.76,0.09346866736538112,7
0.77,0.10751506085038566,7
0.78,0.10751506085038566,7
0.79,0.10968708228170655,7
0.8,0.10968708228170655,7
0.81,0.10968708228170655,7
0.8200000000000001,0.10968708228170655,7
0.8300000000000001,0.11416364925575845,7
0.84,0.11416364925575845,7
0.85,0.11416364925575845,7
0.86,0.11416364925575845,7
0.87,0.11646998560435963,7
0.88,0.11646998560435963,7
0.89,0.11646998560435963,7
0.9,0.11646998560435963,7
0.91,0.11646998560435963,7
0.92,0.11646998560435963,7
0.93,0.11646998560435963,7
0.9400000000000001,0.11646998560435963,7
0.9500000000000001,0.11646998560435963,7
0.96,0.11646998560435963,7
0.97,0.11646998560435963,7
0.98,0.11646998560435963,7
0.99,0.12122337752781072,7
1.0,0.15105473773776426,7
